#,SW,SW (t),LW,LW (t),TP (ohm),Temp Probe (*C),TP (t),PT_6 (ohm),PT_6 (*C),PT_6 (t),PT_1 (ohm),PT_1 (*C),PT_1 (t),PT_2 (ohm),PT_2 (*C),PT_2 (t),PT_3 (ohm),PT_3 (*C),PT_3 (t),PT_4 (ohm),PT_4 (*C),PT_4 (t),PT_5 (ohm),PT_5 (*C),PT_5 (t)
2359,38.69141,58975.00,56.68701,35:28.9,108.5928,22.05872692,35:29.7,1191.998,23.37450036,35:30.5,1192.585,23.49372839,35:31.4,1183.162,21.57560997,35:32.2,1184.091,21.7651114,35:33.1,1246.87,-311.5123143,35:33.9,1192.898,23.55728907,35:34.7
2360,38.69092,59000.00,56.68701,35:53.9,108.5923,22.05743924,35:54.7,1191.987,23.37226578,35:55.5,1192.575,23.49169754,35:56.4,1183.15,21.57316159,35:57.2,1184.081,21.76307202,35:58.0,1246.85,-311.5139275,35:58.8,1192.886,23.55485242,35:59.7
2361,38.69141,59025.00,56.68555,36:18.9,108.5918,22.05615157,36:19.7,1191.976,23.37003118,36:20.5,1192.567,23.49007284,36:21.3,1183.14,21.57112126,36:22.2,1184.074,21.76164445,36:23.0,1246.841,-311.5146534,36:23.8,1192.877,23.55302492,36:24.6
2362,38.68994,59050.00,56.68555,36:43.8,108.5923,22.05743924,36:44.6,1191.966,23.36799972,36:45.4,1192.558,23.48824506,36:46.3,1183.131,21.56928496,36:47.1,1184.062,21.75919717,36:47.9,1246.831,-311.51546,36:48.8,1192.867,23.55099436,36:49.6
2363,38.68945,59075.00,56.68457,37:08.8,108.5903,22.05228853,37:09.6,1191.956,23.36596825,37:10.4,1192.549,23.48641727,37:11.3,1183.122,21.56744864,37:12.1,1184.055,21.75776959,37:13.0,1246.821,-311.5162666,37:13.8,1192.86,23.54957296,37:14.6
2364,38.68896,59100.00,56.68506,37:33.8,108.5898,22.05100085,37:34.6,1191.946,23.36393676,37:35.5,1192.537,23.4839802,37:36.3,1183.109,21.56479617,37:37.1,1184.042,21.75511835,37:38.0,1246.811,-311.5170733,37:38.8,1192.85,23.54754238,37:39.6
2365,38.68994,59125.00,56.68457,37:58.8,108.5879,22.04610769,37:59.6,1191.936,23.36190527,38:00.5,1192.528,23.48215239,38:01.3,1183.102,21.56336792,38:02.2,1184.036,21.75389469,38:03.0,1246.803,-311.5177186,38:03.8,1192.842,23.54591791,38:04.6
2366,38.68994,59150.00,56.68408,38:23.8,108.5874,22.04482001,38:24.6,1191.925,23.35967062,38:25.4,1192.517,23.47991839,38:26.3,1183.09,21.56091946,38:27.1,1184.022,21.75103948,38:27.9,1246.791,-311.5186865,38:28.7,1192.827,23.54287201,38:29.5
2367,38.6875,59175.00,56.68311,38:48.7,108.5864,22.04224466,38:49.5,1191.917,23.35804541,38:50.4,1192.509,23.47829365,38:51.2,1183.082,21.55928715,38:52.0,1184.015,21.74961187,38:52.8,1246.781,-311.5194931,38:53.7,1192.82,23.54145058,38:54.5
2368,38.68848,59200.00,56.68359,39:13.7,108.5864,22.04224466,39:14.5,1191.908,23.35621704,39:15.3,1192.499,23.47626272,39:16.1,1183.074,21.55765483,39:17.0,1184.004,21.74736846,39:17.8,1246.772,-311.5202191,39:18.6,1192.809,23.5392169,39:19.4
2369,38.68799,59225.00,56.68164,39:38.6,108.5854,22.03966932,39:39.4,1191.901,23.35479497,39:40.3,1192.492,23.47484106,39:41.1,1183.066,21.55602251,39:41.9,1183.997,21.74594084,39:42.8,1246.764,-311.5208644,39:43.6,1192.801,23.5375924,39:44.4
2370,38.6875,59250.00,56.68213,40:03.7,108.585,22.03863918,40:04.5,1191.891,23.35276344,40:05.3,1192.479,23.47220083,40:06.1,1183.055,21.55377805,40:07.0,1183.985,21.74349347,40:07.8,1246.75,-311.5219937,40:08.7,1192.79,23.53535869,40:09.5
2371,38.68701,59275.00,56.68164,40:28.7,108.584,22.03606384,40:29.5,1191.882,23.35093504,40:30.4,1192.473,23.47098226,40:31.2,1183.045,21.55173763,40:32.0,1183.977,21.74186188,40:32.9,1246.747,-311.5222357,40:33.7,1192.782,23.53373417,40:34.5
2372,38.6875,59300.00,56.68164,40:53.7,108.5835,22.03477616,40:54.6,1191.872,23.34890349,40:55.4,1192.461,23.4685451,40:56.2,1183.035,21.54969719,40:57.1,1183.967,21.73982238,40:57.9,1246.731,-311.5235264,40:58.7,1192.773,23.53190658,40:59.5
2373,38.6875,59325.00,56.68115,41:18.7,108.582,22.03091315,41:19.5,1191.858,23.34605929,41:20.3,1192.453,23.46692031,41:21.2,1183.025,21.54765674,41:22.0,1183.958,21.73798683,41:22.8,1246.721,-311.524333,41:23.6,1192.762,23.52967285,41:24.5
2374,38.68555,59350.00,56.68115,41:43.6,108.5815,22.02962549,41:44.4,1191.85,23.34443403,41:45.3,1192.444,23.46509243,41:46.1,1183.017,21.54602438,41:46.9,1183.951,21.73655917,41:47.8,1246.71,-311.5252203,41:48.6,1192.751,23.5274391,41:49.4
2375,38.68652,59375.00,56.67969,42:08.6,108.5806,22.02730768,42:09.4,1191.84,23.34240244,42:10.2,1192.434,23.46306143,42:11.1,1183.006,21.54377987,42:11.9,1183.939,21.73411175,42:12.7,1246.702,-311.5258657,42:13.5,1192.745,23.52622069,42:14.4
2376,38.68506,59400.00,56.68018,42:33.6,108.5796,22.02473235,42:34.4,1191.831,23.340574,42:35.2,1192.425,23.46123353,42:36.1,1182.997,21.54194344,42:36.9,1183.934,21.73309198,42:37.8,1246.692,-311.5266723,42:38.6,1192.738,23.52479921,42:39.4
2377,38.68506,59425.00,56.67969,42:58.6,108.5786,22.02215701,42:59.5,1191.82,23.33833924,43:00.3,1192.416,23.45940562,43:01.1,1182.987,21.53990296,43:02.0,1183.921,21.73044058,43:02.8,1246.682,-311.527479,43:03.6,1192.726,23.52236237,43:04.5
2378,38.68506,59450.00,56.67969,43:23.6,108.5781,22.02086935,43:24.5,1191.811,23.33651078,43:25.3,1192.406,23.4573746,43:26.1,1182.978,21.53806651,43:27.0,1183.914,21.7290129,43:27.8,1246.672,-311.5282857,43:28.6,1192.717,23.52053472,43:29.5
2379,38.68555,59475.00,56.67871,43:48.6,108.5786,22.02215701,43:49.5,1191.8,23.33427599,43:50.3,1192.396,23.45534356,43:51.1,1182.968,21.53602601,43:51.9,1183.902,21.72656543,43:52.7,1246.662,-311.5290924,43:53.6,1192.703,23.51769171,43:54.4
2380,38.68408,59500.00,56.67822,44:13.6,108.5762,22.01597622,44:14.4,1191.79,23.33224435,44:15.2,1192.388,23.45371873,44:16.1,1182.961,21.53459765,44:16.9,1183.893,21.72472981,44:17.7,1246.651,-311.5299797,44:18.6,1192.694,23.51586405,44:19.4
2381,38.68408,59525.00,56.67871,44:38.6,108.5752,22.0134009,44:39.4,1191.782,23.33061904,44:40.2,1192.377,23.45148457,44:41.0,1182.952,21.53276118,44:41.9,1183.883,21.72269023,44:42.7,1246.641,-311.5307864,44:43.5,1192.685,23.51403638,44:44.3
2382,38.68311,59550.00,56.67822,45:03.5,108.5752,22.0134009,45:04.4,1191.774,23.32899371,45:05.2,1192.369,23.44985973,45:06.1,1182.943,21.53092471,45:06.9,1183.874,21.7208546,45:07.7,1246.633,-311.5314317,45:08.6,1192.677,23.51241178,45:09.4
2383,38.68457,59575.00,56.67676,45:28.6,108.5742,22.01082557,45:29.4,1191.765,23.32716521,45:30.3,1192.358,23.44762555,45:31.1,1182.933,21.52888417,45:31.9,1183.864,21.71881501,45:32.8,1246.623,-311.5322384,45:33.6,1192.668,23.51058409,45:34.5
2384,38.68408,59600.00,56.67676,45:53.7,108.5742,22.01082557,45:54.5,1191.756,23.32533671,45:55.3,1192.35,23.44600068,45:56.2,1182.921,21.52643551,45:57.0,1183.855,21.71697936,45:57.8,1246.618,-311.5326418,45:58.6,1192.659,23.5087564,45:59.5
2385,38.68359,59625.00,56.67578,46:18.7,108.5732,22.00825025,46:19.5,1191.743,23.32269552,46:20.3,1192.34,23.4439696,46:21.2,1182.91,21.52419089,46:22.0,1183.845,21.71493974,46:22.8,1246.603,-311.5338518,46:23.6,1192.648,23.50652254,46:24.5
2386,38.68262,59650.00,56.67627,46:43.6,108.5732,22.00825025,46:44.5,1191.735,23.32107017,46:45.3,1192.33,23.4419385,46:46.1,1182.903,21.52276249,46:46.9,1183.836,21.71310408,46:47.7,1246.594,-311.5345779,46:48.6,1192.639,23.50469483,46:49.4
2387,38.68262,59675.00,56.67578,47:08.6,108.5718,22.0046448,47:09.4,1191.723,23.31863212,47:10.2,1192.322,23.44031361,47:11.1,1182.891,21.5203138,47:11.9,1183.831,21.71208426,47:12.7,1246.583,-311.5354652,47:13.6,1192.628,23.50246095,47:14.4
2388,38.68262,59700.00,56.67529,47:33.5,108.5698,21.99949417,47:34.4,1191.714,23.31680358,47:35.2,1192.313,23.43848561,47:36.0,1182.882,21.51847726,47:36.9,1183.821,21.71004462,47:37.7,1246.575,-311.5361106,47:38.5,1192.622,23.50124246,47:39.4
2389,38.68311,59725.00,56.67529,47:58.6,108.5708,22.00206948,47:59.4,1191.705,23.31497503,48:00.2,1192.304,23.4366576,48:01.1,1182.873,21.51664072,48:01.9,1183.812,21.70820893,48:02.8,1246.563,-311.5370787,48:03.6,1192.613,23.49941473,48:04.4
2390,38.68164,59750.00,56.67432,48:23.6,108.5688,21.99691885,48:24.4,1191.695,23.3129433,48:25.3,1192.296,23.43503269,48:26.1,1182.864,21.51480418,48:26.9,1183.801,21.70596531,48:27.8,1246.554,-311.5378047,48:28.6,1192.604,23.49758698,48:29.4
2391,38.68213,59775.00,56.67432,48:48.6,108.5688,21.99691885,48:49.4,1191.686,23.31111473,48:50.3,1192.286,23.43300155,48:51.1,1182.856,21.51317168,48:52.0,1183.795,21.7047415,48:52.8,1246.546,-311.5384501,48:53.6,1192.593,23.49535306,48:54.4
2392,38.68164,59800.00,56.67432,49:13.6,108.5684,21.99588873,49:14.4,1191.677,23.30928615,49:15.2,1192.276,23.43097039,49:16.0,1182.847,21.51133512,49:16.9,1183.782,21.70208992,49:17.7,1246.535,-311.5393375,49:18.5,1192.584,23.4935253,49:19.3
2393,38.68018,59825.00,56.67334,49:38.5,108.5669,21.99202576,49:39.3,1191.668,23.30745757,49:40.2,1192.267,23.42914235,49:41.0,1182.838,21.50949855,49:41.9,1183.773,21.7002542,49:42.7,1246.523,-311.5403055,49:43.5,1192.573,23.49129136,49:44.3
2394,38.68018,59850.00,56.67334,50:03.5,108.5664,21.9907381,50:04.4,1191.656,23.30501944,50:05.2,1192.256,23.42690806,50:06.0,1182.83,21.50786603,50:06.8,1183.764,21.69841847,50:07.7,1246.516,-311.5408703,50:08.5,1192.565,23.48966667,50:09.3
2395,38.68018,59875.00,56.67188,50:28.5,108.5659,21.98945045,50:29.3,1191.65,23.30380037,50:30.2,1192.248,23.42528311,50:31.0,1182.819,21.50562131,50:31.8,1183.753,21.69617479,50:32.7,1246.505,-311.5417577,50:33.5,1192.555,23.4876358,50:34.3
2396,38.68018,59900.00,56.67236,50:53.6,108.5654,21.9881628,50:54.4,1191.64,23.30176859,50:55.2,1192.236,23.42284568,50:56.1,1182.807,21.50317252,50:56.9,1183.744,21.69433904,50:57.7,1246.492,-311.5428064,50:58.5,1192.544,23.48540182,50:59.4
2397,38.67969,59925.00,56.67236,51:18.6,108.5649,21.98687514,51:19.4,1191.629,23.29953361,51:20.2,1192.228,23.42122072,51:21.0,1182.796,21.50092777,51:21.9,1183.734,21.69229931,51:22.7,1246.488,-311.5431291,51:23.5,1192.536,23.48377711,51:24.3
2398,38.68018,59950.00,56.67236,51:43.5,108.563,21.98198207,51:44.4,1191.617,23.29709544,51:45.2,1192.221,23.41979888,51:46.0,1182.789,21.49949929,51:46.9,1183.727,21.69087149,51:47.7,1246.474,-311.5442586,51:48.5,1192.525,23.48154312,51:49.3
2399,38.6792,59975.00,56.6709,52:08.5,108.5625,21.98069442,52:09.3,1191.609,23.29546998,52:10.1,1192.21,23.41756454,52:11.0,1182.781,21.49786674,52:11.8,1183.717,21.68883175,52:12.6,1246.465,-311.5449846,52:13.4,1192.52,23.48052766,52:14.3
2400,38.6792,60000.00,56.66992,52:33.5,108.5625,21.98069442,52:34.3,1191.599,23.29343815,52:35.1,1192.201,23.41573643,52:35.9,1182.771,21.49582603,52:36.8,1183.711,21.68760789,52:37.6,1246.454,-311.5458721,52:38.4,1192.507,23.47788746,52:39.2
2401,38.67871,60025.00,56.66992,52:58.4,108.5615,21.97811912,52:59.2,1191.589,23.29140631,53:00.0,1192.193,23.41411144,53:00.9,1182.762,21.49398939,53:01.8,1183.703,21.68597609,53:02.6,1246.446,-311.5465175,53:03.4,1192.502,23.476872,53:04.2
2402,38.67822,60050.00,56.66992,53:23.4,108.5605,21.97554382,53:24.3,1191.58,23.28957765,53:25.1,1192.186,23.41268957,53:26.0,1182.753,21.49215274,53:26.8,1183.693,21.68393631,53:27.6,1246.436,-311.5473242,53:28.4,1192.493,23.47504416,53:29.3
2403,38.67773,60075.00,56.66992,53:48.5,108.5591,21.9719384,53:49.3,1191.573,23.28815535,53:50.2,1192.175,23.4104552,53:51.0,1182.746,21.49072423,53:51.8,1183.683,21.68189653,53:52.6,1246.428,-311.5479697,53:53.5,1192.483,23.47301321,53:54.3
2404,38.67773,60100.00,56.66992,54:13.5,108.5581,21.96936311,54:14.3,1191.563,23.28612349,54:15.1,1192.168,23.40903331,54:16.0,1182.74,21.48949979,54:16.8,1183.674,21.68006072,54:17.7,1246.42,-311.5486151,54:18.5,1192.474,23.47118535,54:19.3
2405,38.67676,60125.00,56.66943,54:38.5,108.5576,21.96807546,54:39.3,1191.553,23.28409161,54:40.1,1192.156,23.40659579,54:40.9,1182.725,21.48643867,54:41.7,1183.664,21.67802092,54:42.5,1246.407,-311.5496639,54:43.4,1192.463,23.46895129,54:44.2
2406,38.67725,60150.00,56.66846,55:03.4,108.5571,21.96678782,55:04.2,1191.545,23.28246611,55:05.1,1192.147,23.40476763,55:05.9,1182.719,21.48521422,55:06.7,1183.653,21.67577713,55:07.5,1246.398,-311.55039,55:08.4,1192.453,23.46692031,55:09.2
2407,38.67822,60175.00,56.66797,55:28.4,108.5571,21.96678782,55:29.2,1191.533,23.28002783,55:30.0,1192.135,23.40233008,55:30.9,1182.708,21.48296938,55:31.7,1183.645,21.67414527,55:32.5,1246.387,-311.5512774,55:33.4,1192.445,23.46529553,55:34.2
2408,38.67676,60200.00,56.66797,55:53.4,108.5562,21.96447006,55:54.3,1191.528,23.27901188,55:55.1,1192.129,23.4011113,55:56.0,1182.702,21.48174491,55:56.8,1183.637,21.67251341,55:57.6,1246.381,-311.5517615,55:58.5,1192.436,23.46346763,55:59.3
2409,38.67725,60225.00,56.66748,56:18.5,108.5552,21.96189477,56:19.4,1191.515,23.2763704,56:20.2,1192.118,23.39887686,56:21.0,1182.689,21.47909189,56:21.8,1183.626,21.67026959,56:22.6,1246.369,-311.5527296,56:23.5,1192.424,23.46103043,56:24.3
2410,38.67578,60250.00,56.66797,56:43.5,108.5542,21.95931948,56:44.3,1191.51,23.27535444,56:45.2,1192.11,23.39725181,56:46.0,1182.68,21.47725518,56:46.8,1183.617,21.66843373,56:47.7,1246.363,-311.5532137,56:48.5,1192.417,23.45960872,56:49.3
2411,38.67627,60275.00,56.66602,57:08.5,108.5532,21.9567442,57:09.3,1191.496,23.27250974,57:10.1,1192.102,23.39562674,57:11.0,1182.669,21.47501029,57:11.8,1183.608,21.66659785,57:12.6,1246.348,-311.5544239,57:13.4,1192.406,23.4573746,57:14.3
2412,38.67676,60300.00,56.66504,57:33.4,108.5522,21.95416891,57:34.3,1191.487,23.27068099,57:35.1,1192.089,23.39298601,57:35.9,1182.66,21.47317356,57:36.7,1183.601,21.66516995,57:37.6,1246.337,-311.5553114,57:38.4,1192.399,23.45595287,57:39.3
2413,38.67578,60325.00,56.66602,57:58.5,108.5527,21.95545656,57:59.3,1191.477,23.26864904,58:00.1,1192.083,23.3917672,58:00.9,1182.651,21.47133681,58:01.8,1183.593,21.66353805,58:02.6,1246.329,-311.5559568,58:03.4,1192.388,23.45371873,58:04.2
2414,38.6748,60350.00,56.66504,58:23.4,108.5518,21.9531388,58:24.3,1191.469,23.26702347,58:25.1,1192.075,23.39014211,58:25.9,1182.641,21.46929598,58:26.8,1183.583,21.66149817,58:27.6,1246.319,-311.5567636,58:28.4,1192.382,23.4525001,58:29.3
2415,38.67578,60375.00,56.66504,58:48.5,108.5503,21.94927588,58:49.3,1191.457,23.26458511,58:50.1,1192.065,23.38811075,58:51.0,1182.632,21.46745922,58:51.8,1183.575,21.65986626,58:52.7,1246.311,-311.5574091,58:53.5,1192.371,23.45026594,58:54.3
2416,38.6748,60400.00,56.66602,59:13.5,108.5508,21.95056352,59:14.3,1191.448,23.26275633,59:15.2,1192.057,23.38648565,59:16.0,1182.624,21.46582654,59:16.8,1183.563,21.65741837,59:17.6,1246.301,-311.5582159,59:18.5,1192.362,23.44843798,59:19.3
2417,38.6748,60425.00,56.66406,59:38.5,108.5498,21.94798824,59:39.3,1191.438,23.26072434,59:40.1,1192.045,23.384048,59:41.0,1182.617,21.46439794,59:41.8,1183.553,21.65537846,59:42.6,1246.291,-311.5590227,59:43.4,1192.351,23.44620379,59:44.3
2418,38.6748,60450.00,56.66406,00:03.4,108.5483,21.94412533,00:04.2,1191.43,23.25909874,00:05.1,1192.037,23.38242288,00:05.9,1182.606,21.46215298,00:06.7,1183.546,21.65395052,00:07.5,1246.283,-311.5596682,00:08.3,1192.342,23.44437581,00:09.2
2419,38.67383,60475.00,56.66357,00:28.3,108.5469,21.94051995,00:29.2,1191.427,23.25848914,00:30.0,1192.031,23.38120404,00:30.8,1182.601,21.46113254,00:31.7,1183.539,21.65252257,00:32.5,1246.275,-311.5603136,00:33.4,1192.335,23.44295405,00:34.2
2420,38.67334,60500.00,56.66357,00:53.4,108.5474,21.94180759,00:54.2,1191.412,23.25544112,00:55.0,1192.018,23.37856321,00:55.8,1182.588,21.45847939,00:56.6,1183.527,21.65007464,00:57.5,1246.269,-311.5607977,00:58.3,1192.327,23.44132917,00:59.1
2421,38.67334,60525.00,56.66357,01:18.4,108.5459,21.93794468,01:19.2,1191.406,23.2542219,01:20.0,1192.012,23.37734436,01:20.9,1182.582,21.45725485,01:21.7,1183.52,21.64864668,01:22.5,1246.255,-311.5619273,01:23.4,1192.318,23.43950117,01:24.2
2422,38.67334,60550.00,56.6626,01:43.4,108.5459,21.93794468,01:44.2,1191.394,23.25178346,01:45.1,1192,23.37490665,01:45.9,1182.57,21.45480577,01:46.7,1183.511,21.64681072,01:47.5,1246.246,-311.5626534,01:48.3,1192.307,23.43726693,01:49.2
2423,38.67334,60575.00,56.6626,02:08.4,108.5454,21.93665705,02:09.2,1191.387,23.25036103,02:10.1,1191.991,23.37307835,02:10.9,1182.56,21.45276485,02:11.7,1183.5,21.64456676,02:12.5,1246.235,-311.5635409,02:13.3,1192.296,23.43503269,02:14.1
2424,38.67285,60600.00,56.6626,02:33.3,108.5435,21.93176404,02:34.1,1191.374,23.24771937,02:35.0,1191.985,23.37185949,02:35.8,1182.552,21.45113211,02:36.6,1183.491,21.64273078,02:37.4,1246.225,-311.5643478,02:38.3,1192.289,23.43361089,02:39.1
2425,38.67285,60625.00,56.66113,02:58.2,108.5435,21.93176404,02:59.1,1191.366,23.24609372,02:59.9,1191.975,23.36982803,03:00.7,1182.543,21.44929527,03:01.5,1183.486,21.64171079,03:02.4,1246.216,-311.5650739,03:03.2,1192.282,23.43218909,03:04.1
2426,38.67236,60650.00,56.66162,03:23.3,108.542,21.92790114,03:24.1,1191.355,23.24385844,03:24.9,1191.964,23.36759342,03:25.8,1182.532,21.44705023,03:26.6,1183.476,21.6396708,03:27.4,1246.205,-311.5659615,03:28.2,1192.271,23.42995481,03:29.1
2427,38.67188,60675.00,56.66064,03:48.2,108.5415,21.92661351,03:49.1,1191.346,23.24202956,03:49.9,1191.958,23.36637454,03:50.7,1182.523,21.44521338,03:51.6,1183.469,21.6382428,03:52.4,1246.197,-311.566607,03:53.2,1192.262,23.42812676,03:54.1
2428,38.67188,60700.00,56.66064,04:13.3,108.54,21.92275062,04:14.1,1191.335,23.23979426,04:14.9,1191.945,23.36373362,04:15.8,1182.514,21.44337651,04:16.6,1183.456,21.63559079,04:17.4,1246.184,-311.5676559,04:18.3,1192.25,23.42568935,04:19.1
2429,38.67139,60725.00,56.65967,04:38.3,108.54,21.92275062,04:39.1,1191.325,23.23776216,04:39.9,1191.937,23.36210842,04:40.8,1182.504,21.44133554,04:41.6,1183.445,21.63334677,04:42.4,1246.174,-311.5684627,04:43.2,1192.245,23.42467376,04:44.1
2430,38.67139,60750.00,56.6582,05:03.2,108.54,21.92275062,05:04.0,1191.317,23.23613647,05:04.9,1191.925,23.35967062,05:05.7,1182.498,21.44011095,05:06.5,1183.437,21.63171474,05:07.4,1246.167,-311.5690275,05:08.2,1192.233,23.42223632,05:09.0
2431,38.67041,60775.00,56.65869,05:28.2,108.5386,21.91914526,05:29.0,1191.309,23.23451078,05:29.8,1191.918,23.35824856,05:30.6,1182.486,21.43766176,05:31.4,1183.429,21.63008271,05:32.2,1246.158,-311.5697537,05:33.1,1192.224,23.42040824,05:33.9
2432,38.66992,60800.00,56.65869,05:53.1,108.5381,21.91785764,05:53.9,1191.303,23.2332915,05:54.8,1191.909,23.35642019,05:55.6,1182.48,21.43643716,05:56.5,1183.419,21.62804266,05:57.3,1246.147,-311.5706413,05:58.1,1192.213,23.4181739,05:58.9
2433,38.67041,60825.00,56.6582,06:18.1,108.5381,21.91785764,06:19.0,1191.292,23.23105615,06:19.8,1191.899,23.35438867,06:20.6,1182.468,21.43398795,06:21.4,1183.411,21.62641062,06:22.3,1246.143,-311.570964,06:23.1,1192.205,23.41654893,06:23.9
2434,38.66895,60850.00,56.6582,06:43.2,108.5361,21.91270713,06:44.0,1191.282,23.22902401,06:44.8,1191.891,23.35276344,06:45.7,1182.461,21.43255924,06:46.5,1183.402,21.62457456,06:47.3,1246.13,-311.572013,06:48.2,1192.196,23.41472082,06:49.0
2435,38.66992,60875.00,56.65771,07:08.2,108.5361,21.91270713,07:09.0,1191.272,23.22699185,07:09.9,1191.883,23.3511382,07:10.7,1182.451,21.43051821,07:11.5,1183.393,21.62273849,07:12.3,1246.12,-311.5728198,07:13.1,1192.188,23.41309582,07:14.0
2436,38.66992,60900.00,56.65723,07:33.2,108.5342,21.90781416,07:34.0,1191.267,23.22597577,07:34.9,1191.875,23.34951296,07:35.7,1182.442,21.42868128,07:36.5,1183.388,21.62171845,07:37.3,1246.11,-311.5736267,07:38.2,1192.179,23.4112677,07:39.0
2437,38.66943,60925.00,56.65723,07:58.1,108.5347,21.90910178,07:59.0,1191.252,23.22292751,07:59.8,1191.864,23.34727824,08:00.6,1182.432,21.42664024,08:01.5,1183.375,21.61906633,08:02.3,1246.099,-311.5745143,08:03.1,1192.169,23.40923644,08:03.9
2438,38.66797,60950.00,56.65625,08:23.1,108.5342,21.90781416,08:24.0,1191.246,23.2217082,08:24.8,1191.858,23.34605929,08:25.6,1182.426,21.4254156,08:26.4,1183.371,21.61825029,08:27.3,1246.094,-311.5749177,08:28.1,1192.166,23.40862706,08:29.0
2439,38.66943,60975.00,56.65674,08:48.2,108.5327,21.90395129,08:49.0,1191.236,23.21967601,08:49.8,1191.85,23.34443403,08:50.7,1182.416,21.42337454,08:51.5,1183.363,21.61661821,08:52.3,1246.083,-311.5758053,08:53.2,1192.156,23.40659579,08:54.0
2440,38.66797,61000.00,56.65527,09:13.2,108.5327,21.90395129,09:14.0,1191.226,23.21764381,09:14.8,1191.839,23.34219928,09:15.7,1182.407,21.42153758,09:16.5,1183.353,21.61457809,09:17.4,1246.076,-311.5763702,09:18.2,1192.148,23.40497076,09:19.0
2441,38.66699,61025.00,56.65527,09:38.2,108.5317,21.90137605,09:39.1,1191.218,23.21601804,09:39.9,1191.83,23.34037084,09:40.7,1182.398,21.41970061,09:41.5,1183.34,21.61192593,09:42.3,1246.065,-311.5772578,09:43.2,1192.136,23.40253321,09:44.0
2442,38.66797,61050.00,56.65527,10:03.2,108.5303,21.89777071,10:04.0,1191.209,23.21418904,10:04.8,1191.822,23.33874556,10:05.7,1182.389,21.41786363,10:06.5,1183.333,21.61049784,10:07.3,1246.055,-311.5780647,10:08.2,1192.128,23.40090817,10:09.0
2443,38.66797,61075.00,56.6543,10:28.1,108.5308,21.89905833,10:29.0,1191.2,23.21236004,10:29.8,1191.811,23.33651078,10:30.6,1182.382,21.41643486,10:31.5,1183.323,21.60845769,10:32.3,1246.044,-311.5789523,10:33.1,1192.117,23.39867373,10:33.9
2444,38.66699,61100.00,56.65381,10:53.1,108.5288,21.89390785,10:53.9,1191.191,23.21053102,10:54.7,1191.802,23.33468232,10:55.6,1182.373,21.41459786,10:56.4,1183.314,21.60662155,10:57.2,1246.035,-311.5796785,10:58.0,1192.107,23.39664241,10:58.9
2445,38.66699,61125.00,56.65381,11:18.1,108.5288,21.89390785,11:18.9,1191.183,23.20890523,11:19.8,1191.794,23.33305701,11:20.6,1182.364,21.41276086,11:21.4,1183.306,21.60498942,11:22.3,1246.027,-311.580324,11:23.1,1192.1,23.39522048,11:23.9
2446,38.66602,61150.00,56.65234,11:43.2,108.5278,21.89133262,11:44.0,1191.173,23.20687297,11:44.8,1191.783,23.3308222,11:45.6,1182.35,21.40990328,11:46.5,1183.294,21.60254121,11:47.3,1246.019,-311.5809695,11:48.1,1192.087,23.39257974,11:48.9
2447,38.66553,61175.00,56.65283,12:08.2,108.5264,21.88772729,12:09.0,1191.166,23.20545039,12:09.8,1191.774,23.32899371,12:10.7,1182.344,21.4086786,12:11.5,1183.287,21.60111309,12:12.4,1246.012,-311.5815344,12:13.2,1192.082,23.39156406,12:14.0
2448,38.6665,61200.00,56.65234,12:33.2,108.5254,21.88515206,12:34.0,1191.153,23.20280843,12:34.8,1191.767,23.32757155,12:35.7,1182.334,21.40663746,12:36.5,1183.279,21.59948093,12:37.3,1245.998,-311.5826641,12:38.1,1192.071,23.38932957,12:39.0
2449,38.66553,61225.00,56.65186,12:58.2,108.5254,21.88515206,12:59.0,1191.144,23.20097938,12:59.8,1191.758,23.32574304,13:00.7,1182.326,21.40500453,13:01.5,1183.273,21.59825682,13:02.3,1245.987,-311.5835517,13:03.2,1192.062,23.38750134,13:04.0
